CLIENT,ALIGNMENT,TERRITORY,Old Territory,OUTLET,,,,,,,,,,,,,
299,M,00000000,00000000,L8E 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8G 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8H 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8J 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8K 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8L 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8M 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8N 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8P 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8R 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8S 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8T 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8V 000,,,,,,,,,,,,,
299,M,00000000,00000000,L8W 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9A 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9B 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9C 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9E 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9G 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9H 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9J 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9K 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9L 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9M 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9N 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9P 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9R 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9S 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9T 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9V 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9W 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9X 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,L9Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,M0V 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1B 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1C 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1E 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1G 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1H 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1J 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1K 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1L 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1M 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1N 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1P 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1R 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1S 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1T 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1V 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1W 000,,,,,,,,,,,,,
299,M,00000000,00000000,M1X 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2A 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2H 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2J 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2K 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2L 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2M 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2N 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2P 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2R 000,,,,,,,,,,,,,
299,M,00000000,00000000,M2X 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3A 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3B 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3C 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3H 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3J 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3K 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3L 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3M 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3N 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3S 000,,,,,,,,,,,,,
299,M,00000000,00000000,M3T 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4A 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4B 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4C 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4E 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4G 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4H 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4J 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4K 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4L 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4M 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4N 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4P 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4R 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4S 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4T 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4V 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4W 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4X 000,,,,,,,,,,,,,
299,M,00000000,00000000,M4Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5A 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5B 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5C 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5E 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5G 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5H 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5J 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5K 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5L 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5M 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5N 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5P 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5R 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5S 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5T 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5V 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5W 000,,,,,,,,,,,,,
299,M,00000000,00000000,M5X 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6A 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6B 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6C 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6E 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6G 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6H 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6J 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6K 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6L 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6M 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6N 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6P 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6R 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6S 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6T 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6V 000,,,,,,,,,,,,,
299,M,00000000,00000000,M6W 000,,,,,,,,,,,,,
299,M,00000000,00000000,M7A 000,,,,,,,,,,,,,
299,M,00000000,00000000,M7X 000,,,,,,,,,,,,,
299,M,00000000,00000000,M7Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,M7Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,M8V 000,,,,,,,,,,,,,
299,M,00000000,00000000,M8W 000,,,,,,,,,,,,,
299,M,00000000,00000000,M8X 000,,,,,,,,,,,,,
299,M,00000000,00000000,M8Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,M8Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9A 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9B 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9C 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9E 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9L 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9M 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9N 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9P 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9R 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9V 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9W 000,,,,,,,,,,,,,
299,M,00000000,00000000,M9X 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0B 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0C 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0E 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0G 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0H 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0J 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0K 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0L 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0M 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0N 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0P 000,,,,,,,,,,,,,
299,M,00000000,00000000,N0R 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1C 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1E 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1G 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1H 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1J 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1K 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1L 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1M 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1P 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1R 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1S 000,,,,,,,,,,,,,
299,M,00000000,00000000,N1T 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2B 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2C 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2E 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2G 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2H 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2J 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2K 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2L 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2M 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2N 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2P 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2R 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2S 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2T 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2V 000,,,,,,,,,,,,,
299,M,00000000,00000000,N2Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3B 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3C 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3E 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3H 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3L 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3P 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3R 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3S 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3T 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3V 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3W 000,,,,,,,,,,,,,
299,M,00000000,00000000,N3Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4B 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4E 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4G 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4K 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4L 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4N 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4S 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4T 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4V 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4W 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4X 000,,,,,,,,,,,,,
299,M,00000000,00000000,N4Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5B 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5C 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5G 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5H 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5L 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5P 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5R 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5V 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5W 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5X 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,N5Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6B 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6C 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6E 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6G 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6H 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6J 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6K 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6L 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6M 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6N 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6P 000,,,,,,,,,,,,,
299,M,00000000,00000000,N6R 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7G 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7L 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7M 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7S 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7T 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7V 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7W 000,,,,,,,,,,,,,
299,M,00000000,00000000,N7X 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8H 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8M 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8N 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8P 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8R 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8S 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8T 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8V 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8W 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8X 000,,,,,,,,,,,,,
299,M,00000000,00000000,N8Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9A 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9B 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9C 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9E 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9G 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9H 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9J 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9K 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9V 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9X 000,,,,,,,,,,,,,
299,M,00000000,00000000,N9Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0A 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0B 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0C 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0E 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0G 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0H 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0J 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0K 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0L 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0M 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0N 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0P 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0R 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0S 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0T 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0V 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0W 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0X 000,,,,,,,,,,,,,
299,M,00000000,00000000,P0Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,P1A 000,,,,,,,,,,,,,
299,M,00000000,00000000,P1B 000,,,,,,,,,,,,,
299,M,00000000,00000000,P1C 000,,,,,,,,,,,,,
299,M,00000000,00000000,P1H 000,,,,,,,,,,,,,
299,M,00000000,00000000,P1L 000,,,,,,,,,,,,,
299,M,00000000,00000000,P1P 000,,,,,,,,,,,,,
299,M,00000000,00000000,P2A 000,,,,,,,,,,,,,
299,M,00000000,00000000,P2B 000,,,,,,,,,,,,,
299,M,00000000,00000000,P2N 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3A 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3B 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3C 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3E 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3G 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3L 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3N 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3P 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3W 000,,,,,,,,,,,,,
299,M,00000000,00000000,P3Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,P4N 000,,,,,,,,,,,,,
299,M,00000000,00000000,P4P 000,,,,,,,,,,,,,
299,M,00000000,00000000,P4R 000,,,,,,,,,,,,,
299,M,00000000,00000000,P5A 000,,,,,,,,,,,,,
299,M,00000000,00000000,P5E 000,,,,,,,,,,,,,
299,M,00000000,00000000,P5N 000,,,,,,,,,,,,,
299,M,00000000,00000000,P6A 000,,,,,,,,,,,,,
299,M,00000000,00000000,P6B 000,,,,,,,,,,,,,
299,M,00000000,00000000,P6C 000,,,,,,,,,,,,,
299,M,00000000,00000000,P7A 000,,,,,,,,,,,,,
299,M,00000000,00000000,P7B 000,,,,,,,,,,,,,
299,M,00000000,00000000,P7C 000,,,,,,,,,,,,,
299,M,00000000,00000000,P7E 000,,,,,,,,,,,,,
299,M,00000000,00000000,P7G 000,,,,,,,,,,,,,
299,M,00000000,00000000,P7J 000,,,,,,,,,,,,,
299,M,00000000,00000000,P7K 000,,,,,,,,,,,,,
299,M,00000000,00000000,P8N 000,,,,,,,,,,,,,
299,M,00000000,00000000,P8T 000,,,,,,,,,,,,,
299,M,00000000,00000000,P9A 000,,,,,,,,,,,,,
299,M,00000000,00000000,P9E 000,,,,,,,,,,,,,
299,M,00000000,00000000,P9N 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0B 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0C 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0E 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0G 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0H 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0J 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0K 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0L 000,,,,,,,,,,,,,
299,M,00000000,00000000,R0M 000,,,,,,,,,,,,,
299,M,00000000,00000000,R1A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R1N 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2C 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2E 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2G 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2H 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2J 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2K 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2L 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2M 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2N 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2P 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2R 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2V 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2W 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2X 000,,,,,,,,,,,,,
299,M,00000000,00000000,R2Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3B 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3C 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3E 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3G 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3H 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3J 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3K 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3L 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3M 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3N 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3P 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3R 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3S 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3T 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3V 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3W 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3X 000,,,,,,,,,,,,,
299,M,00000000,00000000,R3Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,R4A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R4H 000,,,,,,,,,,,,,
299,M,00000000,00000000,R4J 000,,,,,,,,,,,,,
299,M,00000000,00000000,R4L 000,,,,,,,,,,,,,
299,M,00000000,00000000,R5A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R5G 000,,,,,,,,,,,,,
299,M,00000000,00000000,R5H 000,,,,,,,,,,,,,
299,M,00000000,00000000,R6M 000,,,,,,,,,,,,,
299,M,00000000,00000000,R6W 000,,,,,,,,,,,,,
299,M,00000000,00000000,R7A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R7B 000,,,,,,,,,,,,,
299,M,00000000,00000000,R7C 000,,,,,,,,,,,,,
299,M,00000000,00000000,R7M 000,,,,,,,,,,,,,
299,M,00000000,00000000,R7N 000,,,,,,,,,,,,,
299,M,00000000,00000000,R8A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R8N 000,,,,,,,,,,,,,
299,M,00000000,00000000,R9A 000,,,,,,,,,,,,,
299,M,00000000,00000000,R9H 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0A 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0C 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0E 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0G 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0H 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0J 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0K 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0L 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0M 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0N 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0P 000,,,,,,,,,,,,,
299,M,00000000,00000000,S0S 000,,,,,,,,,,,,,
299,M,00000000,00000000,S2A 000,,,,,,,,,,,,,
299,M,00000000,00000000,S3L 000,,,,,,,,,,,,,
299,M,00000000,00000000,S3N 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4A 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4B 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4H 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4L 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4M 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4N 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4P 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4R 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4S 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4T 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4V 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4W 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4X 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4Y 000,,,,,,,,,,,,,
299,M,00000000,00000000,S4Z 000,,,,,,,,,,,,,
299,M,00000000,00000000,S6H 000,,,,,,,,,,,,,
299,M,00000000,00000000,S6J 000,,,,,,,,,,,,,
299,M,00000000,00000000,S6K 000,,,,,,,,,,,,,
299,M,00000000,00000000,S6V 000,,,,,,,,,,,,,
299,M,00000000,00000000,S6W 000,,,,,,,,,,,,,
299,M,00000000,00000000,S6X 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7H 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7J 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7K 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7L 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7M 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7N 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7P 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7R 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7S 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7T 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7V 000,,,,,,,,,,,,,
299,M,00000000,00000000,S7W 000,,,,,,,,,,,,,
299,M,00000000,00000000,S9A 000,,,,,,,,,,,,,
299,M,00000000,00000000,S9E 000,,,,,,,,,,,,,
299,M,00000000,00000000,S9H 000,,,,,,,,,,,,,
